latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.97181,82.29658,307.29,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,296.75,0.92,N,0
27.97511,82.29723,315.76,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,297.33,1.87,N,0
27.98349,82.7822,306.24,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,291.16,0.58,N,0
27.98678,82.78291,302.56,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,292.28,1.01,N,0
27.98945,82.78748,312.67,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,292.53,1.31,N,0
27.99604,82.78886,309.43,0.38,0.36,2025-03-27,2014,N,VIIRS,n,2,292.26,1.06,N,0
28.04064,81.32948,300.45,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,290.15,0.64,N,0
28.07557,81.34836,305.53,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,290.85,1.65,N,0
28.13847,81.98315,313.94,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,295.81,1.12,N,0
28.14177,81.98379,310.29,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.76,1.12,N,0
28.14356,81.97214,313.08,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.77,1.52,N,0
28.14488,83.04539,300.76,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,289.33,0.63,N,0
28.25457,80.3806,302.0,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,282.8,0.83,N,0
28.29051,81.89909,306.46,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.51,0.74,N,0
28.31719,81.5629,310.55,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,293.46,1.42,N,0
28.32513,81.91781,308.0,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,292.86,0.65,N,0
28.35504,81.76593,309.35,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,295.11,1.22,N,0
28.35772,81.77072,311.68,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.41,1.22,N,0
28.3856,80.41002,305.59,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,286.73,0.8,N,0
28.38627,81.69489,305.35,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.98,0.97,N,0
28.38686,81.69098,316.79,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,294.66,0.97,N,0
28.38957,81.69563,305.92,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,295.05,0.97,N,0
28.39764,80.00696,302.86,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,292.79,0.95,N,0
28.41816,80.89559,305.74,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,290.28,1.35,N,0
28.42037,80.90438,303.99,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,290.93,0.86,N,0
28.42712,80.90562,303.07,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,290.88,0.57,N,0
28.4388,79.99873,303.43,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.06,0.87,N,0
28.44034,80.86187,302.87,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,290.03,1.0,N,0
28.44831,80.33904,311.32,0.42,0.37,2025-03-27,2014,N,VIIRS,n,2,292.18,1.81,N,0
28.45055,80.34813,325.22,0.42,0.37,2025-03-27,2014,N,VIIRS,n,2,295.5,2.23,N,0
28.45115,80.34389,334.09,0.42,0.37,2025-03-27,2014,N,VIIRS,n,2,295.23,1.81,N,0
28.4516,79.98318,304.35,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.38,0.7,N,0
28.45174,80.33965,303.52,0.42,0.37,2025-03-27,2014,N,VIIRS,n,2,293.18,1.81,N,0
28.45219,79.97882,305.67,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.55,0.7,N,0
28.45279,79.97446,304.83,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.43,1.26,N,0
28.45396,80.2485,307.37,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.76,1.52,N,0
28.45403,80.8391,302.17,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,291.11,0.67,N,0
28.45462,80.83499,303.22,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,290.53,0.67,N,0
28.45521,80.83087,304.76,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,289.95,0.69,N,0
28.45686,79.97072,306.59,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,292.93,1.83,N,0
28.4586,80.24057,302.38,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,292.09,0.66,N,0
28.46205,80.2412,302.92,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,292.43,0.74,N,0
28.46382,79.97193,307.59,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,292.42,0.92,N,0
28.46878,80.03963,313.92,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,294.24,1.83,N,0
28.47534,80.85989,303.21,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,291.75,1.16,N,0
28.47652,80.85169,305.89,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,292.1,0.76,N,0
28.47712,80.84759,303.62,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,292.22,0.76,N,0
28.47999,80.31426,304.02,0.42,0.37,2025-03-27,2014,N,VIIRS,n,2,293.1,0.2,N,0
28.48672,81.89948,300.89,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,290.0,0.65,N,0
28.50189,80.60152,312.32,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,294.04,1.79,N,0
28.50708,80.5896,306.4,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,293.26,2.01,N,0
28.51092,80.61177,304.46,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,294.22,0.93,N,0
28.5136,79.99862,307.39,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.42,1.32,N,0
28.51552,81.84407,300.7,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,289.57,0.53,N,0
28.5179,80.5873,301.9,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,289.66,0.67,N,0
28.51882,81.84483,309.56,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,289.94,0.6,N,0
28.51951,80.6005,304.19,0.41,0.37,2025-03-27,2014,N,VIIRS,n,2,292.44,0.6,N,0
28.52072,79.97306,302.87,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,290.5,0.55,N,0
28.52132,79.9687,304.15,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,292.75,1.32,N,0
28.52212,81.84557,299.96,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,289.45,0.6,N,0
28.53329,81.56554,301.59,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,286.85,0.5,N,0
28.57981,80.27374,306.03,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.98,0.96,N,0
28.63251,81.24225,312.37,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,296.51,1.62,N,0
28.63917,81.2438,311.86,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,296.75,2.07,N,0
28.67742,80.11729,318.39,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,294.19,1.46,N,0
28.67836,80.03278,311.67,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,293.97,0.91,N,0
28.67896,80.02842,313.17,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,294.28,1.49,N,0
28.68304,80.02466,312.64,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,294.05,1.49,N,0
28.68858,81.31451,308.32,0.4,0.37,2025-03-27,2014,N,VIIRS,n,2,293.75,1.28,N,0
28.79559,79.93913,303.51,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,291.81,0.89,N,0
28.83677,80.21786,309.22,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,292.82,1.22,N,0
28.83737,80.21354,304.54,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,292.41,1.15,N,0
28.83861,82.30112,305.34,0.39,0.36,2025-03-27,2014,N,VIIRS,n,2,285.27,0.86,N,0
28.84438,80.18816,314.34,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,291.84,2.5,N,0
28.84497,80.18383,330.66,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.59,2.5,N,0
28.84557,80.1795,319.79,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.15,2.77,N,0
28.84616,80.17515,339.93,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.36,2.77,N,0
28.84675,80.1708,325.94,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.91,2.46,N,0
28.84844,80.18446,336.13,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,294.18,2.5,N,0
28.84903,80.18011,302.39,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,291.39,2.77,N,0
28.85022,80.17142,325.16,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,293.28,2.46,N,0
28.85081,80.16708,329.24,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.73,2.46,N,0
28.86289,80.18261,300.84,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.57,0.5,N,0
28.8734,80.1578,306.15,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.29,0.69,N,0
28.89541,80.15285,303.81,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,291.5,0.91,N,0
28.89888,80.15347,302.27,0.43,0.38,2025-03-27,2014,N,VIIRS,n,2,291.16,0.71,N,0
28.90115,80.16278,308.42,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,291.03,0.89,N,0
28.90175,80.15844,303.63,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.57,0.89,N,0
28.90327,80.19875,306.29,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.22,0.61,N,0
28.90341,80.1721,311.32,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.38,0.79,N,0
28.90388,80.19442,300.27,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.63,0.61,N,0
28.90401,80.16776,302.55,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.32,0.79,N,0
28.90507,80.18575,302.81,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.47,0.83,N,0
28.90567,80.1814,302.63,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.79,0.72,N,0
28.90628,80.17706,300.36,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,289.79,0.72,N,0
28.90839,80.21299,302.77,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,290.69,0.82,N,0
28.91185,80.21362,301.92,0.42,0.38,2025-03-27,2014,N,VIIRS,n,2,291.14,0.69,N,0
24.75248,82.21829,324.78,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,298.42,2.61,N,0
24.78137,82.20821,310.6,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,296.42,2.09,N,0
24.78736,82.21329,308.94,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,298.01,1.73,N,0
24.86804,80.47383,311.21,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,295.87,1.2,N,0
24.86861,80.46997,310.28,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,295.3,1.81,N,0
24.88752,80.48122,310.85,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,295.34,2.16,N,0
24.93033,80.38868,310.28,0.4,0.37,2025-03-27,2015,N,VIIRS,n,2,298.74,2.96,N,0
24.96549,80.59023,305.55,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,294.8,0.66,N,0
25.14009,80.9127,306.34,0.39,0.36,2025-03-27,2015,N,VIIRS,n,2,294.69,1.37,N,0
24.74542,80.50313,338.33,0.52,0.42,2025-03-28,729,N,VIIRS,l,2,312.45,5.54,D,0
24.75032,79.27992,342.8,0.4,0.45,2025-03-28,729,N,VIIRS,n,2,311.69,7.79,D,0
24.7957,80.21531,338.66,0.54,0.42,2025-03-28,729,N,VIIRS,l,2,312.2,3.67,D,0
24.7965,80.21793,348.63,0.54,0.42,2025-03-28,729,N,VIIRS,n,2,313.28,5.85,D,0
24.80034,80.21701,337.7,0.54,0.42,2025-03-28,729,N,VIIRS,l,2,312.18,5.85,D,0
24.8378,80.64132,351.85,0.51,0.41,2025-03-28,729,N,VIIRS,n,2,315.63,6.65,D,0
24.84156,80.6405,342.96,0.51,0.41,2025-03-28,729,N,VIIRS,l,2,313.74,6.65,D,0
24.87292,80.47678,350.11,0.52,0.42,2025-03-28,729,N,VIIRS,n,2,315.0,7.79,D,0
24.89288,80.47794,344.28,0.52,0.42,2025-03-28,729,N,VIIRS,n,2,312.66,7.92,D,0
24.89379,80.48285,344.74,0.52,0.42,2025-03-28,729,N,VIIRS,n,2,313.82,5.01,D,0
24.89468,80.48772,344.1,0.52,0.42,2025-03-28,729,N,VIIRS,n,2,311.13,5.01,D,0
24.89956,79.66606,342.65,0.38,0.43,2025-03-28,729,N,VIIRS,n,2,312.22,3.16,D,0
24.90075,79.66634,340.79,0.38,0.43,2025-03-28,729,N,VIIRS,n,2,311.15,2.52,D,0
24.99263,81.23514,340.73,0.48,0.4,2025-03-28,729,N,VIIRS,n,2,310.59,5.82,D,0
24.99344,81.23963,337.35,0.48,0.4,2025-03-28,729,N,VIIRS,l,2,310.19,5.82,D,0
25.02387,80.33795,341.01,0.53,0.42,2025-03-28,729,N,VIIRS,n,2,311.04,3.69,D,0
25.13097,80.90949,348.94,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,311.22,6.7,D,0
25.13151,80.90704,338.41,0.49,0.4,2025-03-28,729,N,VIIRS,l,2,309.04,2.98,D,0
25.13698,80.9159,344.2,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,309.72,4.71,D,0
25.1389,80.90541,335.87,0.49,0.4,2025-03-28,729,N,VIIRS,l,2,309.7,2.26,D,0
25.1397,81.08698,341.19,0.48,0.4,2025-03-28,729,N,VIIRS,l,2,312.08,4.91,D,0
25.14009,80.91757,342.82,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,312.74,6.72,D,0
25.14069,80.91515,344.6,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,310.68,4.71,D,0
25.14181,80.92724,342.16,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,312.7,3.94,D,0
25.14246,80.92482,344.16,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,313.01,4.18,D,0
25.14337,81.08619,349.78,0.48,0.4,2025-03-28,729,N,VIIRS,n,2,314.29,16.43,D,0
25.14351,80.90958,337.92,0.49,0.4,2025-03-28,729,N,VIIRS,l,2,310.6,3.88,D,0
25.15038,80.9754,338.55,0.49,0.4,2025-03-28,729,N,VIIRS,n,2,311.07,2.07,D,0
25.46048,80.24872,338.27,0.52,0.42,2025-03-28,729,N,VIIRS,l,2,313.19,4.2,D,0
25.47883,82.66766,342.14,0.42,0.37,2025-03-28,729,N,VIIRS,n,2,315.32,2.82,D,0
26.41577,79.30257,341.24,0.57,0.43,2025-03-28,729,N,VIIRS,n,2,313.02,5.87,D,0
26.59454,81.75417,351.74,0.44,0.38,2025-03-28,729,N,VIIRS,n,2,314.94,5.44,D,0
26.5953,81.75851,335.0,0.44,0.38,2025-03-28,729,N,VIIRS,l,2,309.27,5.44,D,0
26.59727,81.74907,344.53,0.44,0.38,2025-03-28,729,N,VIIRS,l,2,314.7,6.62,D,0
27.34818,82.63174,346.14,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,316.19,6.7,D,0
27.34885,82.63579,348.04,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,314.54,6.7,D,0
27.35155,82.63103,344.84,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,317.63,8.66,D,0
27.35223,82.63509,346.44,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,317.1,8.66,D,0
27.50441,82.60084,339.76,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,313.86,2.6,D,0
27.59667,82.69487,356.1,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,320.76,23.7,D,0
27.59872,82.68608,351.46,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,315.0,9.7,D,0
27.60004,82.69418,353.29,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,318.27,8.1,D,0
27.6007,82.69821,336.27,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,310.7,5.07,D,0
27.60275,82.68944,350.28,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,315.31,8.1,D,0
27.60341,82.69347,344.47,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,313.88,8.1,D,0
27.63015,82.45276,345.87,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,311.27,7.41,D,0
27.63354,82.45206,344.75,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.31,14.1,D,0
27.64237,82.48407,349.96,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.42,5.47,D,0
27.65848,82.30643,349.6,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,315.28,5.72,D,0
27.66186,82.30638,348.74,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,313.85,7.21,D,0
27.66188,82.30572,343.38,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.85,5.72,D,0
27.66809,82.44912,336.97,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,310.54,1.92,D,0
27.66874,82.38954,351.16,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,316.96,8.57,D,0
27.68973,82.30478,340.25,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,314.33,2.03,D,0
27.70534,82.29297,338.91,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.39,1.5,D,0
27.70734,82.53516,342.04,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,310.66,3.15,D,0
27.72358,82.61169,343.89,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,312.71,5.71,D,0
27.72479,82.66099,340.69,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,314.33,6.62,D,0
27.72621,82.64854,342.95,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,314.31,3.7,D,0
27.72697,82.61111,338.91,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,311.59,4.96,D,0
27.72817,82.66036,352.18,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,314.28,7.27,D,0
27.72834,82.61932,340.6,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,312.04,4.31,D,0
27.72901,82.62334,339.08,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,312.22,4.44,D,0
27.7296,82.64796,340.09,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,312.39,3.7,D,0
27.73033,82.63134,337.14,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,311.72,4.34,D,0
27.73104,82.61462,334.35,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,309.01,4.31,D,0
27.73363,82.65124,337.38,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,311.04,3.37,D,0
27.74566,82.38716,342.78,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,317.09,8.82,D,0
27.74633,82.74899,336.4,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,310.3,2.68,D,0
27.74977,82.39082,343.0,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,313.41,3.61,D,0
27.75178,82.38182,312.4,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,316.7,29.64,D,0
27.75249,82.38609,350.28,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,325.11,29.64,D,0
27.75319,82.39031,344.04,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,314.35,3.68,D,0
27.7559,82.38553,345.55,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,314.79,29.64,D,0
27.75659,82.38972,346.02,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.57,3.68,D,0
27.75786,82.67148,346.05,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,314.53,6.36,D,0
27.75999,82.38912,342.7,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,309.8,4.8,D,0
27.76235,82.762,341.46,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,311.32,2.6,D,0
27.7653,82.90654,336.43,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,310.37,1.63,D,0
27.7654,82.886,342.77,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,309.03,5.03,D,0
27.76875,82.88531,351.2,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,312.11,5.03,D,0
27.7751,82.18862,340.42,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,313.62,3.37,D,0
27.77589,82.95006,340.81,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,312.17,3.21,D,0
27.7785,82.1879,339.64,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,311.77,3.56,D,0
27.77927,82.94953,336.84,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,309.32,3.21,D,0
27.85858,82.84186,339.65,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,313.37,3.76,D,0
27.91004,82.49317,333.99,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,307.99,1.06,D,0
27.91092,82.49434,333.42,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,308.4,4.42,D,0
27.91831,82.49681,345.37,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,313.17,5.78,D,0
27.91898,82.50083,345.3,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,312.98,3.43,D,0
27.92234,82.50005,337.41,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,310.32,3.43,D,0
27.93874,80.51362,342.86,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,312.33,3.79,D,0
27.94098,81.09226,341.41,0.45,0.39,2025-03-28,730,N,VIIRS,n,2,314.57,5.16,D,0
27.94128,81.82477,337.93,0.42,0.38,2025-03-28,730,N,VIIRS,l,2,311.93,2.32,D,0
27.94148,81.84673,342.32,0.42,0.38,2025-03-28,730,N,VIIRS,n,2,312.13,3.76,D,0
27.9418,81.80701,338.32,0.42,0.38,2025-03-28,730,N,VIIRS,l,2,313.13,2.15,D,0
27.94253,81.81127,337.01,0.42,0.38,2025-03-28,730,N,VIIRS,l,2,311.61,2.15,D,0
27.94498,82.30009,341.75,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,314.93,12.4,D,0
27.94567,82.30424,347.17,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,320.59,12.4,D,0
27.94637,82.30837,345.49,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,314.56,19.81,D,0
27.94871,82.44867,336.8,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,311.6,6.37,D,0
27.94977,82.30772,345.25,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,314.84,7.19,D,0
27.95503,81.82182,342.82,0.42,0.38,2025-03-28,730,N,VIIRS,n,2,311.37,5.04,D,0
27.95552,82.44759,367.0,0.4,0.37,2025-03-28,730,N,VIIRS,h,2,316.48,11.92,D,0
27.95665,82.32807,339.27,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,311.5,4.01,D,0
27.95774,81.81682,349.98,0.42,0.38,2025-03-28,730,N,VIIRS,n,2,313.36,7.43,D,0
27.95802,82.33631,341.06,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,312.7,4.24,D,0
27.95885,82.40451,350.44,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,313.99,10.63,D,0
27.95891,82.44698,367.0,0.4,0.37,2025-03-28,730,N,VIIRS,h,2,315.17,9.41,D,0
27.95954,82.40864,340.83,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,309.85,3.66,D,0
27.96144,82.33578,343.84,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,315.48,5.29,D,0
27.96212,82.3399,351.75,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,313.54,5.49,D,0
27.97559,82.29431,339.43,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,310.06,2.42,D,0
27.98444,82.32656,341.28,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,313.2,3.21,D,0
27.98512,82.33069,338.76,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,312.04,3.21,D,0
27.98959,81.39029,344.28,0.43,0.38,2025-03-28,730,N,VIIRS,n,2,314.69,3.23,D,0
27.99088,82.15781,343.74,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,318.3,27.4,D,0
27.99169,82.3084,341.01,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.58,3.44,D,0
27.99308,81.38953,342.01,0.43,0.38,2025-03-28,730,N,VIIRS,n,2,312.33,3.23,D,0
27.99477,82.79107,347.71,0.4,0.37,2025-03-28,730,N,VIIRS,n,2,309.65,5.46,D,0
27.9954,82.79488,336.01,0.4,0.37,2025-03-28,730,N,VIIRS,l,2,308.35,3.56,D,0
27.99856,82.32838,338.68,0.41,0.37,2025-03-28,730,N,VIIRS,l,2,312.64,8.63,D,0
28.00195,82.32767,347.51,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,315.95,8.63,D,0
28.03036,81.99384,340.56,0.41,0.37,2025-03-28,730,N,VIIRS,n,2,312.32,3.69,D,0
28.05298,81.31812,345.46,0.44,0.38,2025-03-28,730,N,VIIRS,n,2,315.27,8.54,D,0
28.09747,80.47512,346.43,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,310.13,5.0,D,0
28.10807,80.49416,335.22,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,308.91,2.31,D,0
28.10808,80.49243,338.5,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,309.94,7.16,D,0
28.10995,80.48387,354.46,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,313.24,18.96,D,0
28.11001,80.48212,347.25,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,311.69,8.79,D,0
28.11085,80.48687,350.71,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,309.98,8.79,D,0
28.1137,80.46323,337.04,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,310.42,2.5,D,0
28.1421,80.51583,347.66,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,310.3,6.37,D,0
28.14381,80.52525,342.02,0.47,0.39,2025-03-28,730,N,VIIRS,n,2,309.91,5.6,D,0
28.14578,83.05349,334.73,0.39,0.36,2025-03-28,730,N,VIIRS,l,2,308.89,3.9,D,0
28.2499,80.40424,349.94,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,309.85,7.5,D,0
28.25005,80.38434,345.41,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,310.16,8.09,D,0
28.25076,80.40901,342.16,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,310.3,7.5,D,0
28.25194,80.37395,334.15,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,309.07,5.58,D,0
28.25281,80.37873,349.69,0.47,0.4,2025-03-28,730,N,VIIRS,n,2,311.89,5.58,D,0
28.25332,80.97078,339.63,0.45,0.39,2025-03-28,730,N,VIIRS,n,2,310.16,2.47,D,0
28.26075,80.40175,335.87,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,308.31,1.86,D,0
28.26278,80.47533,335.31,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,308.66,1.45,D,0
28.26367,80.37623,337.67,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,307.98,3.83,D,0
28.26626,80.39055,338.96,0.47,0.4,2025-03-28,730,N,VIIRS,l,2,309.33,3.56,D,0
